Numerical self-similar solution computed in Lesur (2021), published in Astronomy & Astrophysics.
Please cite this publication if you intend to use this data in your own work.
USE THIS DATA AT YOUR OWN RISK. This data  provided as is, without guarantee of any kind. 
The fields are computed at a spherical radius r=1, and are sampled along the colatitude theta.
This dataset was computed for plasma beta=4.6810e+04

theta (colatitude)	rho (mass density)	P (thermal press)	vr (radial velocity)	vtheta (col velocity)	vphi (azimuthal velocity)	Br (radial mag field)	Btheta (col mag field)	Bphi (azimuthal mag field)	Lambda_A (ambipolar number)	Rm (Ohmic number)
1.50693700e-01			7.45557918e-05			4.95878286e-06			3.96817050e+00			-7.32307338e-01						1.48779082e+00							1.27283854e-03					-2.34773358e-04						-1.56817038e-02						inf						inf			
1.52081200e-01			7.40594732e-05			4.87827670e-06			3.94411270e+00			-7.27446002e-01						1.47759524e+00							1.26764924e-03					-2.33964404e-04						-1.56426884e-02						inf						inf			
1.53468700e-01			7.36224784e-05			4.79665990e-06			3.91780674e+00			-7.25084156e-01						1.46655058e+00							1.25954884e-03					-2.33174506e-04						-1.56230240e-02						inf						inf			
1.54856200e-01			7.32348642e-05			4.72850402e-06			3.89740490e+00			-7.22194146e-01						1.45806700e+00							1.25237266e-03					-2.32401854e-04						-1.55961620e-02						inf						inf			
1.56243700e-01			7.28738474e-05			4.66545064e-06			3.87849068e+00			-7.19497982e-01						1.45031804e+00							1.24700840e-03					-2.31648196e-04						-1.55690304e-02						inf						inf			
1.57631200e-01			7.25084978e-05			4.60266406e-06			3.85920382e+00			-7.16832346e-01						1.44252272e+00							1.24174600e-03					-2.30914114e-04						-1.55407150e-02						inf						inf			
1.59018700e-01			7.21425204e-05			4.54058168e-06			3.83977098e+00			-7.14232586e-01						1.43476824e+00							1.23620168e-03					-2.30198812e-04						-1.55116104e-02						inf						inf			
1.60406200e-01			7.17793846e-05			4.47973496e-06			3.82047688e+00			-7.11684658e-01						1.42716654e+00							1.23060982e-03					-2.29501488e-04						-1.54816428e-02						inf						inf			
1.61793700e-01			7.14197864e-05			4.42017298e-06			3.80134592e+00			-7.09187698e-01						1.41972368e+00							1.22510148e-03					-2.28821626e-04						-1.54508848e-02						inf						inf			
1.63181200e-01			7.10634188e-05			4.36181492e-06			3.78234488e+00			-7.06738574e-01						1.41242256e+00							1.21966322e-03					-2.28158748e-04						-1.54194004e-02						inf						inf			
