Numerical self-similar solution computed in Lesur (2021), published in Astronomy & Astrophysics.
Please cite this publication if you intend to use this data in your own work.
USE THIS DATA AT YOUR OWN RISK. This data  provided as is, without guarantee of any kind. 
The fields are computed at a spherical radius r=1, and are sampled along the colatitude theta.
This dataset was computed for plasma beta=2.3286e+05

theta (colatitude)	rho (mass density)	P (thermal press)	vr (radial velocity)	vtheta (col velocity)	vphi (azimuthal velocity)	Br (radial mag field)	Btheta (col mag field)	Bphi (azimuthal mag field)	Lambda_A (ambipolar number)	Rm (Ohmic number)
1.50693700e-01			4.97824764e-05			3.31859364e-06			2.93417368e+00			-4.89255368e-01						1.35336470e+00							5.98734856e-04					-9.97581030e-05						-1.11663494e-02						inf						inf			
1.52081200e-01			4.95195392e-05			3.27289080e-06			2.91528902e+00			-4.85329786e-01						1.34572384e+00							5.97110952e-04					-9.94751614e-05						-1.11414950e-02						inf						inf			
1.53468700e-01			4.92730942e-05			3.22078402e-06			2.89134812e+00			-4.83395924e-01						1.33611164e+00							5.93853914e-04					-9.92002090e-05						-1.11297812e-02						inf						inf			
1.54856200e-01			4.90483038e-05			3.17593148e-06			2.87238696e+00			-4.81038806e-01						1.32855916e+00							5.90377224e-04					-9.89317108e-05						-1.11132368e-02						inf						inf			
1.56243700e-01			4.88470430e-05			3.13579654e-06			2.85595030e+00			-4.78828516e-01						1.32210184e+00							5.87925940e-04					-9.86703464e-05						-1.10963046e-02						inf						inf			
1.57631200e-01			4.86465654e-05			3.09644646e-06			2.83955566e+00			-4.76635800e-01						1.31575198e+00							5.85873108e-04					-9.84168178e-05						-1.10785196e-02						inf						inf			
1.59018700e-01			4.84444540e-05			3.05736622e-06			2.82284144e+00			-4.74491348e-01						1.30936118e+00							5.83718418e-04					-9.81710172e-05						-1.10602128e-02						inf						inf			
1.60406200e-01			4.82427400e-05			3.01888806e-06			2.80612004e+00			-4.72384570e-01						1.30304656e+00							5.81436114e-04					-9.79325432e-05						-1.10413286e-02						inf						inf			
1.61793700e-01			4.80428996e-05			2.98119380e-06			2.78955400e+00			-4.70314902e-01						1.29686766e+00							5.79147378e-04					-9.77010904e-05						-1.10218978e-02						inf						inf			
1.63181200e-01			4.78450536e-05			2.94427300e-06			2.77314074e+00			-4.68280090e-01						1.29082052e+00							5.76901330e-04					-9.74764626e-05						-1.10019582e-02						inf						inf			
1.64568700e-01			4.76490444e-05			2.90808324e-06			2.75685066e+00			-4.66278622e-01						1.28489098e+00							5.74688718e-04					-9.72584918e-05						-1.09815488e-02						inf						inf			
1.65956200e-01			4.74548400e-05			2.87260004e-06			2.74067388e+00			-4.64308948e-01						1.27907238e+00							5.72495782e-04					-9.70470012e-05						-1.09607090e-02						inf						inf			
1.67343700e-01			4.72624950e-05			2.83781004e-06			2.72461170e+00			-4.62369578e-01						1.27336222e+00							5.70320034e-04					-9.68418106e-05						-1.09394700e-02						inf						inf			
1.68731200e-01			4.70720670e-05			2.80370056e-06			2.70866588e+00			-4.60459120e-01						1.26775864e+00							5.68163926e-04					-9.66427478e-05						-1.09178642e-02						inf						inf			
1.70118700e-01			4.68835950e-05			2.77025732e-06			2.69283592e+00			-4.58576256e-01						1.26225876e+00							5.66029120e-04					-9.64496474e-05						-1.08959186e-02						inf						inf			
1.71506200e-01			4.66971034e-05			2.73746608e-06			2.67712090e+00			-4.56719790e-01						1.25685992e+00							5.63916032e-04					-9.62623516e-05						-1.08736642e-02						inf						inf			
1.72893700e-01			4.65126176e-05			2.70531248e-06			2.66151978e+00			-4.54888562e-01						1.25155920e+00							5.61824660e-04					-9.60807098e-05						-1.08511232e-02						inf						inf			
1.74281200e-01			4.63301558e-05			2.67378238e-06			2.64603184e+00			-4.53081470e-01						1.24635430e+00							5.59755086e-04					-9.59045756e-05						-1.08283228e-02						inf						inf			
1.75668700e-01			4.61497336e-05			2.64286224e-06			2.63065626e+00			-4.51297498e-01						1.24124264e+00							5.57707494e-04					-9.57338076e-05						-1.08052848e-02						inf						inf			
1.77056200e-01			4.59713640e-05			2.61253846e-06			2.61539222e+00			-4.49535704e-01						1.23622182e+00							5.55682048e-04					-9.55682692e-05						-1.07820318e-02						inf						inf			
1.78443700e-01			4.57950554e-05			2.58279778e-06			2.60023896e+00			-4.47795144e-01						1.23128962e+00							5.53678848e-04					-9.54078308e-05						-1.07585830e-02						inf						inf			
1.79831200e-01			4.56208136e-05			2.55362734e-06			2.58519552e+00			-4.46074992e-01						1.22644382e+00							5.51697924e-04					-9.52523648e-05						-1.07349586e-02						inf						inf			
1.81218700e-01			4.54486420e-05			2.52501418e-06			2.57026112e+00			-4.44374422e-01						1.22168228e+00							5.49739314e-04					-9.51017496e-05						-1.07111768e-02						inf						inf			
1.82606200e-01			4.52785426e-05			2.49694584e-06			2.55543492e+00			-4.42692688e-01						1.21700292e+00							5.47803018e-04					-9.49558688e-05						-1.06872538e-02						inf						inf			
1.83993700e-01			4.51105126e-05			2.46940996e-06			2.54071600e+00			-4.41029040e-01						1.21240374e+00							5.45889020e-04					-9.48146066e-05						-1.06632076e-02						inf						inf			
1.85381200e-01			4.49445504e-05			2.44239448e-06			2.52610348e+00			-4.39382804e-01						1.20788288e+00							5.43997262e-04					-9.46778546e-05						-1.06390510e-02						inf						inf			
1.86768700e-01			4.47806498e-05			2.41588776e-06			2.51159660e+00			-4.37753336e-01						1.20343840e+00							5.42127666e-04					-9.45455084e-05						-1.06147996e-02						inf						inf			
